Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-11-13,2018,11,13,Tuesday,45,2018-45,273.09,275.33,271.25,272.06,98176600,244.65,-0.0018711009651209976,245.0742857142857,253.1986
2018-11-14,2018,11,14,Wednesday,45,2018-45,274.16,274.61,268.45,270.2,125335900,242.97,-0.006836745271409761,245.08142857142857,252.8832
2018-11-15,2018,11,15,Thursday,45,2018-45,268.78,273.54,267.01,273.02,135101400,245.51,0.010436710947066663,245.57500000000002,252.6342
2018-11-16,2018,11,16,Friday,45,2018-45,271.79,274.75,271.21,273.73,126668000,246.15,0.002600904213224897,246.20928571428573,252.40800000000002
2018-11-19,2018,11,19,Monday,46,2018-46,273.05,273.38,268.07,269.1,103061700,241.99,-0.016914898345406604,246.29500000000002,252.0898
2018-11-20,2018,11,20,Tuesday,46,2018-46,265.36,267.0,263.15,264.12,136021300,237.51,-0.018506035650175168,245.87714285714284,251.665
2018-11-21,2018,11,21,Wednesday,46,2018-46,265.86,267.15,265.01,265.02,75563700,238.32,0.0034074535975527898,245.33214285714286,251.255
2018-11-23,2018,11,23,Friday,46,2018-46,263.18,264.82,263.07,263.25,42807900,236.73,-0.006678628255126218,244.77785714285713,250.78260000000003
2018-11-26,2018,11,26,Monday,47,2018-47,265.78,267.75,265.34,267.5,79981400,240.55,0.01614436698474897,244.40000000000003,250.3858
2018-11-27,2018,11,27,Tuesday,47,2018-47,266.34,268.4,265.66,268.4,75502400,241.36,0.003364208224539089,243.96857142857144,250.03279999999998
2018-11-28,2018,11,28,Wednesday,47,2018-47,269.6,274.58,268.33,274.58,127629600,246.91,0.023025295310256322,243.555,249.7626
2018-11-29,2018,11,29,Thursday,47,2018-47,273.71,275.55,272.43,273.98,82346400,246.37,-0.002185119999604468,243.1357142857143,249.47600000000003
2018-11-30,2018,11,30,Friday,47,2018-47,273.81,276.28,273.45,275.65,98204200,247.88,0.006095553047525737,243.0007142857143,249.17739999999998
2018-12-03,2018,12,3,Monday,48,2018-48,280.28,280.4,277.51,279.3,103176300,251.16,0.013241298036501759,243.43285714285713,248.9492
2018-12-04,2018,12,4,Tuesday,48,2018-48,278.37,278.85,269.9,270.25,177986000,243.02,-0.0324021117038249,243.31642857142856,248.5756
2018-12-06,2018,12,6,Thursday,48,2018-48,265.92,269.97,262.44,269.84,204185400,242.65,-0.0015174034249353374,243.29357142857143,248.1996
2018-12-07,2018,12,7,Friday,48,2018-48,269.46,271.22,262.63,263.57,161018900,237.01,-0.023235827186141034,242.68642857142854,247.72639999999998
2018-12-10,2018,12,10,Monday,49,2018-49,263.37,265.16,258.62,264.07,151445900,237.46,0.0018970085194134345,242.06571428571428,247.24759999999998
2018-12-11,2018,12,11,Tuesday,49,2018-49,267.66,267.87,262.48,264.13,121504400,237.52,0.00022727940130873314,241.74642857142857,246.7694
2018-12-12,2018,12,12,Wednesday,49,2018-49,267.47,269.0,265.37,265.46,97976700,238.71,0.005035372237226499,241.83214285714283,246.2968
2018-12-13,2018,12,13,Thursday,49,2018-49,266.52,267.49,264.12,265.37,96662700,238.63,-0.0003392298517155279,241.8542857142857,245.8258
2018-12-14,2018,12,14,Friday,49,2018-49,262.96,264.03,259.85,260.47,116961100,234.23,-0.018464791089275567,241.6757142857143,245.26379999999997
2018-12-17,2018,12,17,Monday,50,2018-50,259.4,260.65,253.53,255.36,165492300,229.63,-0.019618137451520967,240.8957142857143,244.6508
2018-12-18,2018,12,18,Tuesday,50,2018-50,257.2,257.95,253.28,255.08,134515100,229.38,-0.0010966147278088645,240.04000000000002,244.062
2018-12-19,2018,12,19,Wednesday,50,2018-50,255.17,259.4,249.35,251.26,214992800,225.94,-0.014975847724449487,238.54214285714284,243.40439999999998
2018-12-20,2018,12,20,Thursday,50,2018-50,249.86,251.62,244.65,247.17,252053400,222.27,-0.01627779275150898,236.82071428571427,242.681
2018-12-21,2018,12,21,Friday,50,2018-50,246.74,249.71,239.98,240.7,255345600,217.71,-0.02048964667339126,234.66571428571427,242.03
2018-12-24,2018,12,24,Monday,51,2018-51,239.04,240.84,234.27,234.34,147311600,211.96,-0.026422910527749588,231.8657142857143,241.37420000000003
2018-12-26,2018,12,26,Wednesday,51,2018-51,235.97,246.18,233.76,246.18,218485400,222.67,0.05052494359445281,230.41214285714287,240.86460000000002
2018-12-27,2018,12,27,Thursday,51,2018-51,242.57,248.29,238.96,248.07,186267300,224.38,0.007677232249227117,229.10714285714286,240.4172
2018-12-28,2018,12,28,Friday,51,2018-51,249.58,251.4,246.45,247.75,153100200,224.09,-0.0012899197275227925,228.18428571428575,239.856
2018-12-31,2018,12,31,Monday,52,2018-52,249.56,250.19,247.47,249.92,144299400,226.05,0.008758855394076281,227.36928571428572,239.3332
2019-01-02,2019,1,2,Wednesday,00,2019-00,245.98,251.21,245.95,250.18,126925200,226.29,0.0010403353373671376,226.56714285714287,238.888
2019-01-03,2019,1,3,Thursday,00,2019-00,248.23,248.57,243.67,244.21,144140700,220.89,-0.023862724046191608,225.29428571428573,238.33739999999997
2019-01-04,2019,1,4,Friday,00,2019-00,247.59,253.11,247.17,252.39,142628800,228.28,0.03349568267720637,224.555,237.957
2019-01-07,2019,1,7,Monday,01,2019-01,252.69,255.95,251.69,254.38,103139100,230.08,0.007884502423255224,224.25857142857143,237.6378
2019-01-08,2019,1,8,Tuesday,01,2019-01,256.82,257.31,254.0,256.77,102512600,232.25,0.009395425784777478,224.44571428571427,237.511
2019-01-09,2019,1,9,Wednesday,01,2019-01,257.56,258.91,256.19,257.97,95006600,233.33,0.004673302760967335,224.72785714285712,237.3202
2019-01-10,2019,1,10,Thursday,01,2019-01,256.26,259.16,255.5,258.88,96823900,234.15,0.0035276817139626715,225.31428571428572,237.2312
2019-01-11,2019,1,11,Friday,01,2019-01,257.68,259.01,257.03,258.98,73858100,234.25,0.0003864958317294498,226.17000000000002,237.17079999999999
2019-01-14,2019,1,14,Monday,02,2019-02,256.86,258.3,256.41,257.4,70908200,232.82,-0.006100965742509623,227.24928571428572,237.01139999999998
2019-01-15,2019,1,15,Tuesday,02,2019-02,257.82,260.7,257.81,260.35,85208300,235.48,0.011460661712056952,228.92928571428573,236.8538
2019-01-16,2019,1,16,Wednesday,02,2019-02,260.83,261.97,260.6,260.98,77636700,236.05,0.0024197305593121055,229.88500000000002,236.65580000000003
2019-01-17,2019,1,17,Thursday,02,2019-02,260.01,263.92,259.96,262.96,96118400,237.85,0.007586916476627348,230.84714285714287,236.523
2019-01-18,2019,1,18,Friday,02,2019-02,264.98,266.98,263.0,266.46,127900300,241.01,0.013309897344801591,232.05571428571426,236.42640000000003
2019-01-22,2019,1,22,Tuesday,03,2019-03,264.82,265.06,261.06,262.86,115531200,237.75,-0.013510508778472041,232.89142857142858,236.2334
2019-01-23,2019,1,23,Wednesday,03,2019-03,264.01,264.79,260.66,263.41,86030300,238.25,0.0020926107658618687,233.74571428571429,235.94440000000003
2019-01-24,2019,1,24,Thursday,03,2019-03,263.21,264.2,262.08,263.55,59204100,238.38,0.0005312506344425927,234.99499999999998,235.6672
2019-01-25,2019,1,25,Friday,03,2019-03,265.61,266.7,263.66,265.78,96883400,240.4,0.00846157125470004,235.8607142857143,235.47979999999998
2019-01-28,2019,1,28,Monday,04,2019-04,263.39,263.83,261.79,263.76,85613700,238.57,-0.007600264151690683,236.46714285714285,235.349
2019-01-29,2019,1,29,Tuesday,04,2019-04,263.92,264.55,262.48,263.41,66136300,238.25,-0.00132690794184398,236.8957142857143,235.22099999999998
2019-01-30,2019,1,30,Wednesday,04,2019-04,265.1,268.52,264.25,267.58,92473700,242.02,0.015830628459573726,237.51642857142858,235.202
2019-01-31,2019,1,31,Thursday,04,2019-04,267.51,270.47,267.27,269.93,104012100,244.15,0.008782519443575776,238.2307142857143,235.1748
2019-02-01,2019,2,1,Friday,04,2019-04,270.15,271.2,269.18,270.06,85782500,244.27,0.00048191997016111543,238.94642857142858,235.1372
2019-02-04,2019,2,4,Monday,05,2019-05,270.11,272.03,269.36,271.96,60744800,245.99,0.007035166085478384,239.88714285714286,235.21719999999996
2019-02-05,2019,2,5,Tuesday,05,2019-05,272.44,273.44,271.88,273.1,79552800,247.02,0.004191945940534181,240.71142857142857,235.40739999999997
2019-02-06,2019,2,6,Wednesday,05,2019-05,272.79,273.34,271.92,272.74,58347800,246.69,-0.0013186527812473203,241.47142857142856,235.57479999999998
2019-02-07,2019,2,7,Thursday,05,2019-05,270.94,271.55,268.29,270.14,95482000,244.34,-0.009532666404612589,241.93499999999997,235.727
2019-02-08,2019,2,8,Friday,05,2019-05,268.75,270.58,267.83,270.47,75788900,244.64,0.001221817558689331,242.19428571428574,235.80880000000002
2019-02-11,2019,2,11,Monday,06,2019-06,271.2,271.49,270.03,270.62,68021400,244.77,0.0005544330505717898,242.6957142857143,235.877
2019-02-12,2019,2,12,Tuesday,06,2019-06,272.42,274.52,272.34,274.1,72270200,247.92,0.012859347231175544,243.38642857142858,235.8972
2019-02-13,2019,2,13,Wednesday,06,2019-06,275.03,275.93,274.56,274.99,65277200,248.73,0.0032469694602939025,244.1257142857143,235.94439999999997
2019-02-14,2019,2,14,Thursday,06,2019-06,273.78,275.64,272.87,274.38,83234400,248.17,-0.0022183338668541053,244.68071428571426,235.9502
2019-02-15,2019,2,15,Friday,06,2019-06,276.36,277.41,276.13,277.37,97088700,250.88,0.010897507077129776,245.56,235.94459999999998
2019-02-19,2019,2,19,Tuesday,07,2019-07,276.48,278.58,276.47,277.85,59120800,251.31,0.0017307923077816145,246.49285714285716,236.1104
2019-02-20,2019,2,20,Wednesday,07,2019-07,277.81,278.92,277.25,278.41,76610800,251.82,0.0020152324885276407,247.19285714285715,236.2938
2019-02-21,2019,2,21,Thursday,07,2019-07,277.7,278.1,276.35,277.42,64214700,250.92,-0.003556026627723252,247.6764285714286,236.572
2019-02-22,2019,2,22,Friday,07,2019-07,278.11,279.36,277.4,279.14,78114600,252.48,0.006200164005554454,248.26285714285717,236.87240000000003
2019-02-25,2019,2,25,Monday,08,2019-08,280.73,281.31,279.43,279.52,69030700,252.82,0.0013611318002499928,248.75071428571428,237.1784
2019-02-26,2019,2,26,Tuesday,08,2019-08,279.13,280.3,278.9,279.32,56844100,252.64,-0.000715430447836285,249.15214285714282,237.45699999999997
2019-02-27,2019,2,27,Wednesday,08,2019-08,278.52,279.59,277.48,279.2,56921600,252.53,-0.0004296018310351313,249.5692857142857,237.735
2019-02-28,2019,2,28,Thursday,08,2019-08,278.96,279.45,278.32,278.68,69268300,252.06,-0.0018627101417461045,250.12071428571429,238.0916
2019-03-01,2019,3,1,Friday,08,2019-08,280.44,280.88,278.82,280.42,78880500,253.64,0.0062438060902398895,250.7635714285714,238.5718
2019-03-04,2019,3,4,Monday,09,2019-09,281.6,281.87,276.84,279.4,106494600,252.72,-0.003637322036765589,251.33142857142857,239.0386
2019-03-05,2019,3,5,Tuesday,09,2019-09,279.54,279.76,278.41,279.02,59114600,252.37,-0.0013598654215060124,251.6492857142857,239.5672
2019-03-06,2019,3,6,Wednesday,09,2019-09,279.15,279.16,276.97,277.33,75039800,250.84,-0.006057289464540205,251.79999999999998,240.1386
2019-03-07,2019,3,7,Thursday,09,2019-09,276.83,276.99,274.07,275.01,94885100,248.74,-0.008365478498472023,251.84071428571428,240.75920000000002
2019-03-08,2019,3,8,Friday,09,2019-09,272.94,274.65,272.42,274.46,85795800,248.25,-0.0019994227597665004,251.65285714285713,241.485
2019-03-11,2019,3,11,Monday,10,2019-10,275.26,278.62,275.23,278.44,65098900,251.85,0.014500546465015862,251.69142857142856,242.06859999999998
2019-03-12,2019,3,12,Tuesday,10,2019-10,279.06,280.07,278.85,279.49,79667500,252.8,0.0037714581658843116,251.76142857142855,242.637
2019-03-13,2019,3,13,Wednesday,10,2019-10,280.48,282.38,280.3,281.34,80639200,254.47,0.006618833398622792,252.01500000000001,243.2446
2019-03-14,2019,3,14,Thursday,10,2019-10,281.37,281.84,280.67,281.16,67518400,254.31,-0.0006393264562065681,252.1457142857143,243.80980000000002
2019-03-15,2019,3,15,Friday,10,2019-10,280.54,282.21,280.33,281.31,81309000,255.56,0.004940459361498117,252.3414285714286,244.39520000000002
2019-03-18,2019,3,18,Monday,11,2019-11,281.55,282.66,281.3,282.33,62199800,256.49,0.0036256755264900686,252.61642857142857,245.1072
2019-03-19,2019,3,19,Tuesday,11,2019-11,283.51,284.36,281.41,282.4,90268100,256.55,0.0002477195994985415,252.90357142857144,245.6726
2019-03-20,2019,3,20,Wednesday,11,2019-11,282.16,283.5,280.32,281.55,84609200,255.78,-0.003009725760716453,253.1692857142857,246.1866
2019-03-21,2019,3,21,Thursday,11,2019-11,280.64,285.18,280.59,284.73,79550400,258.67,0.011294831773617897,253.52857142857144,246.715
2019-03-22,2019,3,22,Friday,11,2019-11,283.22,283.8,279.18,279.25,122659300,253.69,-0.019246090571489738,253.59785714285712,247.12220000000002
2019-03-25,2019,3,25,Monday,12,2019-12,278.87,280.19,277.64,279.04,85575200,253.5,-0.0007523175506638502,253.67857142857142,247.50920000000002
2019-03-26,2019,3,26,Tuesday,12,2019-12,280.99,282.18,279.56,281.12,68125900,255.39,0.007454201264637916,254.0035714285714,247.93200000000002
2019-03-27,2019,3,27,Wednesday,12,2019-12,281.11,281.76,277.93,279.65,72224700,254.06,-0.0052290424554990445,254.38357142857143,248.3568
2019-03-28,2019,3,28,Thursday,12,2019-12,280.35,281.21,279.07,280.71,56238500,255.02,0.0037903226290814107,254.86714285714288,248.74759999999998
2019-03-29,2019,3,29,Friday,12,2019-12,282.39,282.84,281.14,282.48,82186800,256.63,0.006305556709023996,255.20857142857145,249.15919999999997
2019-04-01,2019,4,1,Monday,13,2019-13,284.7,286.16,284.4,285.83,77617900,259.67,0.011859370486676957,255.6992857142857,249.5956
2019-04-02,2019,4,2,Tuesday,13,2019-13,286.04,286.23,285.09,285.97,40070400,259.8,0.000489607418527882,256.08,249.9714
2019-04-03,2019,4,3,Wednesday,13,2019-13,287.32,287.76,285.75,286.42,68243200,260.21,0.0015737063586336308,256.50142857142856,250.42059999999998
2019-04-04,2019,4,4,Thursday,13,2019-13,286.78,287.46,286.01,287.18,48997500,260.9,0.0026532820746243413,256.8828571428571,250.87359999999998
2019-04-05,2019,4,5,Friday,13,2019-13,287.92,288.63,287.6,288.57,58621700,262.16,0.004840190318356141,257.28785714285715,251.34920000000002
2019-04-08,2019,4,8,Monday,14,2019-14,288.1,288.91,287.37,288.79,53566300,262.36,0.0007627098223219608,257.70285714285717,251.7884
2019-04-09,2019,4,9,Tuesday,14,2019-14,287.72,288.08,286.7,287.31,66142300,261.01,-0.005124942203507676,258.0764285714286,252.2372
2019-04-10,2019,4,10,Wednesday,14,2019-14,287.77,288.39,287.31,288.29,52601500,261.9,0.003410883492834582,258.3071428571429,252.71020000000001
2019-04-11,2019,4,11,Thursday,14,2019-14,288.83,288.84,287.58,288.21,55093100,261.83,-0.00027767132221534485,258.8885714285714,253.1064
2019-04-12,2019,4,12,Friday,14,2019-14,290.0,290.47,288.26,290.16,69727800,263.6,0.006765849552420544,259.61,253.49540000000002
2019-04-15,2019,4,15,Monday,15,2019-15,290.24,290.35,289.08,289.97,49596700,263.43,-0.0006547997714684284,260.1842857142857,253.8786
2019-04-16,2019,4,16,Tuesday,15,2019-15,290.95,291.01,289.5,290.16,52153200,263.6,0.0006552288151469021,260.86571428571426,254.23080000000002
2019-04-17,2019,4,17,Wednesday,15,2019-15,291.4,291.43,288.99,289.45,58268300,262.96,-0.0024465847896820714,261.43285714285713,254.5496
2019-04-18,2019,4,18,Thursday,15,2019-15,290.1,290.32,288.66,290.02,68708500,263.48,0.001969101116423566,261.9221428571429,254.8854
2019-04-22,2019,4,22,Monday,16,2019-16,289.17,290.44,289.07,290.27,40160100,263.7,0.0008618663686676964,262.21,255.27259999999998
2019-04-23,2019,4,23,Tuesday,16,2019-16,290.68,293.14,290.42,292.88,52246600,266.07,0.008991867867603753,262.65785714285715,255.7012
2019-04-24,2019,4,24,Wednesday,16,2019-16,292.79,293.16,292.07,292.23,50392900,265.48,-0.002219589575498948,263.0342857142857,256.1154
2019-04-25,2019,4,25,Thursday,16,2019-16,292.12,292.78,290.73,292.05,57770900,265.32,-0.0006160211242712821,263.35,256.4634
2019-04-26,2019,4,26,Friday,16,2019-16,292.1,293.49,291.24,293.41,50916400,266.56,0.004656765145873765,263.6642857142857,256.82
2019-04-29,2019,4,29,Monday,17,2019-17,293.51,294.45,293.41,293.87,57197700,266.97,0.0015679195979532157,263.99357142857144,257.19599999999997
2019-04-30,2019,4,30,Tuesday,17,2019-17,293.49,294.34,291.92,294.02,81111700,267.11,0.0005099335303186958,264.42928571428575,257.5206
2019-05-01,2019,5,1,Wednesday,17,2019-17,294.72,294.95,291.8,291.81,71671900,265.1,-0.007516343602973263,264.65785714285715,257.7964
2019-05-02,2019,5,2,Thursday,17,2019-17,291.68,292.7,289.52,291.18,65030200,264.53,-0.0021585445255783986,264.8507142857143,258.0506
2019-05-03,2019,5,3,Friday,17,2019-17,292.82,294.34,291.3,294.03,56543700,267.12,0.00978747297136251,265.1021428571429,258.3746
2019-05-06,2019,5,6,Monday,18,2019-18,289.25,293.31,288.9,292.82,107198100,266.02,-0.0041147223339305095,265.28714285714284,258.6454
2019-05-07,2019,5,7,Tuesday,18,2019-18,290.15,290.81,285.81,287.93,144729900,261.58,-0.01669988931900901,265.14285714285717,258.8206
2019-05-08,2019,5,8,Wednesday,18,2019-18,287.53,289.43,286.87,287.53,91568300,261.21,-0.0013891591684505045,265.01785714285717,258.992
2019-05-09,2019,5,9,Thursday,18,2019-18,285.23,287.33,283.3,286.66,103471100,260.42,-0.0030260068824394803,264.7992857142857,259.14979999999997
2019-05-10,2019,5,10,Friday,18,2019-18,285.62,288.94,282.3,288.1,112429300,261.73,0.005023692328316676,264.65857142857146,259.3432
2019-05-13,2019,5,13,Monday,19,2019-19,282.42,283.49,279.93,280.86,127290500,255.15,-0.025130432998143548,263.87857142857143,259.3734
2019-05-14,2019,5,14,Tuesday,19,2019-19,281.99,285.1,281.85,283.4,77003200,257.46,0.009043578957276699,263.30571428571426,259.4682
2019-05-15,2019,5,15,Wednesday,19,2019-19,281.59,285.77,281.36,285.06,73956400,258.97,0.005857630583806062,262.8521428571429,259.60020000000003
2019-05-16,2019,5,16,Thursday,19,2019-19,285.84,289.21,285.76,287.7,76749600,261.37,0.009260971242414762,262.4814285714286,259.8108
2019-05-17,2019,5,17,Friday,19,2019-19,285.14,288.6,285.12,285.84,100353000,259.68,-0.006464691612130702,261.9607142857143,260.0296
2019-05-20,2019,5,20,Monday,20,2019-20,284.06,285.96,283.12,283.95,62877600,257.96,-0.006612171641934839,261.3071428571428,260.2238
2019-05-21,2019,5,21,Tuesday,20,2019-20,285.83,286.93,285.55,286.51,46847100,260.29,0.009015494342054842,260.9635714285714,260.3926
2019-05-22,2019,5,22,Wednesday,20,2019-20,285.45,286.69,285.1,285.63,49482500,259.49,-0.003071367796293578,260.60357142857146,260.52639999999997
2019-05-23,2019,5,23,Thursday,20,2019-20,283.16,283.21,280.57,282.14,98733800,256.32,-0.012218768107786215,259.83214285714286,260.5634
2019-05-24,2019,5,24,Friday,20,2019-20,283.74,284.2,282.09,282.78,55268100,256.9,0.0022682440592984854,259.18071428571426,260.61519999999996
2019-05-28,2019,5,28,Tuesday,21,2019-21,283.09,284.15,280.13,280.15,70029400,254.51,-0.0093001248862713,258.67571428571426,260.5942
2019-05-29,2019,5,29,Wednesday,21,2019-21,278.91,279.36,276.71,278.27,104972900,252.8,-0.006710856534412835,258.075,260.5204
2019-05-30,2019,5,30,Thursday,21,2019-21,279.11,280.04,277.81,279.03,62523800,253.49,0.0027309920334899207,257.58000000000004,260.4592
2019-05-31,2019,5,31,Friday,21,2019-21,276.2,277.12,275.24,275.27,86862800,250.08,-0.013475229900320573,256.7478571428572,260.3452
2019-06-03,2019,6,3,Monday,22,2019-22,275.31,276.55,273.09,274.57,96428000,249.44,-0.002542987700889454,256.34000000000003,260.1606
2019-06-04,2019,6,4,Tuesday,22,2019-22,277.12,280.68,276.62,280.53,77231900,254.85,0.021706747769495882,256.1535714285714,260.18379999999996
2019-06-05,2019,6,5,Wednesday,22,2019-22,282.33,282.99,280.32,282.96,71169700,257.06,0.008662352653788563,256.01714285714286,260.255
2019-06-06,2019,6,6,Thursday,22,2019-22,283.29,285.55,282.57,284.8,69430400,258.73,0.006502584460943428,255.82857142857142,260.3218
2019-06-07,2019,6,7,Friday,22,2019-22,285.93,288.85,285.74,287.65,74272200,261.32,0.01000708405587325,255.9457142857143,260.467
2019-06-10,2019,6,10,Monday,23,2019-23,289.37,290.82,288.87,288.97,60799100,262.52,0.004588793040225525,256.2714285714286,260.617
2019-06-11,2019,6,11,Tuesday,23,2019-23,290.99,291.4,288.18,288.9,58641300,262.46,-0.00024202745070234233,256.4264285714286,260.7336
2019-06-12,2019,6,12,Wednesday,23,2019-23,288.64,289.26,287.82,288.39,47096300,262.0,-0.0017650653795099336,256.60571428571427,260.7802
2019-06-13,2019,6,13,Thursday,23,2019-23,289.4,289.98,288.62,289.58,48945200,263.08,0.004126117579965616,257.0885714285714,260.8458
2019-06-14,2019,6,14,Friday,23,2019-23,289.26,289.93,288.41,289.26,52324700,262.79,-0.0011051574672487074,257.50928571428574,260.8974
2019-06-17,2019,6,17,Monday,24,2019-24,289.52,290.22,289.18,289.37,39205700,262.89,0.0003802129471217608,258.10785714285714,260.9372
2019-06-18,2019,6,18,Tuesday,24,2019-24,291.39,293.57,290.99,292.4,85434800,265.64,0.010470920353024882,259.02500000000003,261.0068
2019-06-19,2019,6,19,Wednesday,24,2019-24,292.55,293.65,291.47,293.06,78674400,266.24,0.002257239612395434,259.93571428571425,261.0844
2019-06-20,2019,6,20,Thursday,24,2019-24,296.04,296.31,293.13,295.86,116570000,268.78,0.00955412516040366,261.2714285714286,261.2398
2019-06-21,2019,6,21,Friday,24,2019-24,294.13,295.52,293.76,294.0,83309500,268.39,-0.0014529767800753879,262.625,261.36960000000005
2019-06-24,2019,6,24,Monday,25,2019-25,294.23,294.58,293.47,293.64,47582700,268.06,-0.00122506449667803,263.56857142857143,261.49420000000003
2019-06-25,2019,6,25,Tuesday,25,2019-25,293.7,293.73,290.64,290.76,82028700,265.43,-0.009807755469830148,264.1664285714286,261.5308
2019-06-26,2019,6,26,Wednesday,25,2019-25,291.75,292.31,290.35,290.47,51584900,265.17,-0.00099727342181255,264.62642857142856,261.5656
2019-06-27,2019,6,27,Thursday,25,2019-25,291.31,292.06,290.89,291.5,40355200,266.11,0.00354607602841317,264.9685714285714,261.6158
2019-06-28,2019,6,28,Friday,25,2019-25,292.58,293.55,292.01,293.0,59350900,267.48,0.0051454995858302155,265.3228571428571,261.7062
2019-07-01,2019,7,1,Monday,26,2019-26,296.68,296.92,294.33,295.66,78705600,269.91,0.009078554810814765,265.85499999999996,261.8348
2019-07-02,2019,7,2,Tuesday,26,2019-26,295.61,296.49,294.68,296.43,61504500,270.61,0.0026043916234335107,266.46999999999997,261.973
2019-07-03,2019,7,3,Wednesday,26,2019-26,297.18,298.82,297.02,298.8,40898900,272.77,0.007995082170205503,267.16214285714284,262.107
2019-07-05,2019,7,5,Friday,26,2019-26,297.44,298.64,296.01,298.46,51677300,272.46,-0.001137922188319096,267.85285714285715,262.2466
2019-07-08,2019,7,8,Monday,27,2019-27,297.01,298.26,296.22,296.82,45841800,270.97,-0.005494704890765645,268.43,262.3596
2019-07-09,2019,7,9,Tuesday,27,2019-27,295.54,297.52,295.48,297.19,41101300,271.3,0.0012464251295163375,268.8342857142857,262.45439999999996
2019-07-10,2019,7,10,Wednesday,27,2019-27,298.37,299.66,297.78,298.61,58448500,272.6,0.004778370449693314,269.2885714285714,262.567
2019-07-11,2019,7,11,Thursday,27,2019-27,299.32,299.58,298.2,299.31,50826100,273.24,0.002343790232117726,269.6071428571429,262.6896
2019-07-12,2019,7,12,Friday,27,2019-27,299.85,300.73,299.51,300.65,40326000,274.46,0.004477032160470351,270.0407142857143,262.8768
2019-07-15,2019,7,15,Monday,28,2019-28,301.13,301.13,300.19,300.75,33900000,274.55,0.0003326824602623013,270.5042857142857,263.0772
2019-07-16,2019,7,16,Tuesday,28,2019-28,300.65,300.88,299.44,299.78,36650100,273.67,-0.003225124111423616,271.09285714285716,263.2082
2019-07-17,2019,7,17,Wednesday,28,2019-28,299.75,299.93,297.74,297.74,36036300,271.81,-0.006804989284684426,271.56714285714287,263.32399999999996
2019-07-18,2019,7,18,Thursday,28,2019-28,297.19,299.25,296.7,298.83,51392600,272.8,0.003660803766771137,272.045,263.5484
2019-07-19,2019,7,19,Friday,28,2019-28,300.04,300.07,296.98,297.17,58678600,271.28,-0.005554909829480925,272.31642857142856,263.7498
2019-07-22,2019,7,22,Monday,29,2019-29,297.61,298.5,297.04,297.9,43638100,271.95,0.0024563913478237165,272.46214285714285,263.98040000000003
2019-07-23,2019,7,23,Tuesday,29,2019-29,299.14,300.03,298.22,300.03,44564500,273.9,0.007150248241025281,272.69714285714286,264.2238
2019-07-24,2019,7,24,Wednesday,29,2019-29,299.19,301.44,299.09,301.44,47213200,275.18,0.00469926686489841,272.8692857142857,264.6244
2019-07-25,2019,7,25,Thursday,29,2019-29,300.94,301.0,299.11,300.0,55394100,273.87,-0.004777096375779055,272.96999999999997,264.9526
2019-07-26,2019,7,26,Friday,29,2019-29,300.76,302.23,300.62,302.01,45084100,275.7,0.006700046366678647,273.3078571428572,265.2872
2019-07-29,2019,7,29,Monday,30,2019-30,301.88,302.01,300.85,301.46,38126500,275.2,-0.0018211817170313838,273.5864285714286,265.5638
2019-07-30,2019,7,30,Tuesday,30,2019-30,299.91,301.17,299.49,300.72,45849000,274.53,-0.0024547031529118524,273.7242857142857,265.8608
2019-07-31,2019,7,31,Wednesday,30,2019-30,300.99,301.2,295.2,297.43,104245200,271.52,-0.010940392889678408,273.6014285714285,266.132
2019-08-01,2019,8,1,Thursday,30,2019-30,297.6,300.87,293.96,294.84,142646600,269.16,-0.008707645146994514,273.22285714285715,266.3094
2019-08-02,2019,8,2,Friday,30,2019-30,293.85,294.12,290.9,292.62,116749700,267.13,-0.007529565697045215,272.6928571428571,266.4622
2019-08-05,2019,8,5,Monday,31,2019-31,288.09,288.21,281.72,283.82,178745400,259.1,-0.030072922888090048,271.65214285714285,266.5178
2019-08-06,2019,8,6,Tuesday,31,2019-31,285.91,288.04,284.28,287.8,120711700,262.73,0.014022421599136914,271.00357142857143,266.6344
2019-08-07,2019,8,7,Wednesday,31,2019-31,284.4,288.82,282.04,287.97,140572300,262.89,0.0005908816518760407,270.29571428571427,266.802
2019-08-08,2019,8,8,Thursday,31,2019-31,289.62,293.62,289.01,293.62,87713900,268.04,0.019620266683507026,270.06428571428575,267.1068
2019-08-09,2019,8,9,Friday,31,2019-31,292.58,293.24,289.65,291.62,93730000,266.22,-0.0068116999705121195,269.65500000000003,267.3614
2019-08-12,2019,8,12,Monday,32,2019-32,289.96,291.61,287.02,288.07,65527600,262.98,-0.012173407259818636,268.87500000000006,267.6194
2019-08-13,2019,8,13,Tuesday,32,2019-32,287.74,294.15,287.36,292.55,94299800,267.07,0.015551834594041525,268.29571428571427,267.972
2019-08-14,2019,8,14,Wednesday,32,2019-32,288.07,288.74,283.76,283.9,135622100,259.17,-0.029567624597186648,267.2457142857143,268.0584
2019-08-15,2019,8,15,Thursday,32,2019-32,284.88,285.64,282.39,284.65,99556600,259.86,0.002641740536687198,266.1142857142857,268.1144
2019-08-16,2019,8,16,Friday,32,2019-32,286.48,289.33,284.71,288.85,83018300,263.69,0.01475488617538434,265.2921428571429,268.2136
